,구,월,시,환경지수
2345,노원구,2,17,45.11733780595009
2346,노원구,2,18,48.00307363783658
2347,노원구,2,19,46.9011700637224
2348,노원구,2,20,48.35191402150905
2349,노원구,2,21,46.48043907524449
2350,노원구,2,22,48.05599564259719
2351,노원구,2,23,46.51826650089539
2352,노원구,3,0,46.872117895980416
2353,노원구,3,1,44.943078986841904
2354,노원구,3,2,47.62114362013148
2355,노원구,3,3,47.67881730366153
2356,노원구,3,4,48.900737435591985
2357,노원구,3,5,48.40884080103083
2358,노원구,3,6,50.21102695776766
2359,노원구,3,7,50.73871972076288
2360,노원구,3,8,51.02472457977534
2361,노원구,3,9,51.66196944111682
2362,노원구,3,10,52.37682745021484
2363,노원구,3,11,48.65366021979537
2364,노원구,3,12,47.89241400570269
2365,노원구,3,13,46.68985754394066
2366,노원구,3,14,46.62921556172317
2367,노원구,3,15,45.310436718362055
2368,노원구,3,16,46.3595562299112
2369,노원구,3,17,46.05337267654256
2370,노원구,3,18,48.509278966748134
2371,노원구,3,19,49.07644725692962
2372,노원구,3,20,49.46397900472773
2373,노원구,3,21,47.99667971515128
2374,노원구,3,22,49.87142960274538
2375,노원구,3,23,47.80504216462837
2376,노원구,4,0,36.660641446700424
2377,노원구,4,1,35.53573984878296
2378,노원구,4,2,35.3655878376525
2379,노원구,4,3,34.65248865775412
2380,노원구,4,4,34.4302062659133
2381,노원구,4,5,34.39762568708783
2382,노원구,4,6,35.38504098448652
2383,노원구,4,7,33.635541818837986
2384,노원구,4,8,33.79759416831228
2385,노원구,4,9,34.12350950631183
2386,노원구,4,10,35.61207151424021
2387,노원구,4,11,35.77799023739991
2388,노원구,4,12,36.795159749457774
2389,노원구,4,13,36.53332679063306
2390,노원구,4,14,36.31214397914675
2391,노원구,4,15,35.890558757435144
2392,노원구,4,16,39.439344810442336
2393,노원구,4,17,40.220358404313885
2394,노원구,4,18,41.03700132150069
2395,노원구,4,19,40.58175652553811
2396,노원구,4,20,40.12815619196944
2397,노원구,4,21,39.54180748399179
2398,노원구,4,22,38.7479467832207
2399,노원구,4,23,36.964241665926416
2400,노원구,5,0,38.38507870204653
2401,노원구,5,1,36.7244081885694
2402,노원구,5,2,35.9939243877427
2403,노원구,5,3,34.765181767400406
2404,노원구,5,4,34.886454729326225
2405,노원구,5,5,34.60456338588187
2406,노원구,5,6,34.51478835866994
2407,노원구,5,7,32.330027239398255
2408,노원구,5,8,33.23656674389255
2409,노원구,5,9,32.70441493706286
2410,노원구,5,10,33.188940881698684
2411,노원구,5,11,34.59454988584093
2412,노원구,5,12,35.72776406791991
2413,노원구,5,13,36.77185479333152
2414,노원구,5,14,38.019547747878974
2415,노원구,5,15,39.07515013819294
2416,노원구,5,16,40.312535185783126
2417,노원구,5,17,40.06009192472142
2418,노원구,5,18,41.48440676019313
2419,노원구,5,19,43.052282048943056
2420,노원구,5,20,43.498381596404755
2421,노원구,5,21,41.33351546898013
2422,노원구,5,22,40.686332922790704
2423,노원구,5,23,39.14261129712709
2424,노원구,6,0,33.48782164115149
2425,노원구,6,1,31.438575278605732
2426,노원구,6,2,31.06028131679336
2427,노원구,6,3,29.95266155709246
2428,노원구,6,4,29.216617679574863
2429,노원구,6,5,28.67923447278549
2430,노원구,6,6,28.70284135429864
2431,노원구,6,7,28.93550749566699
2432,노원구,6,8,30.290119674507842
2433,노원구,6,9,30.82232515229839
2434,노원구,6,10,32.67804234619578
2435,노원구,6,11,33.536513022922804
2436,노원구,6,12,34.34478805299501
2437,노원구,6,13,35.03154673406681
2438,노원구,6,14,36.51306667331381
2439,노원구,6,15,37.31862141228778
2440,노원구,6,16,37.573633872647314
2441,노원구,6,17,38.805660516627476
2442,노원구,6,18,38.24456259932052
2443,노원구,6,19,37.92031238073103
2444,노원구,6,20,37.390066721825626
2445,노원구,6,21,36.546279143474536
2446,노원구,6,22,35.887503390470265
2447,노원구,6,23,34.5119429159963
2448,노원구,7,0,28.601595261630944
2449,노원구,7,1,27.161415563645715
2450,노원구,7,2,26.418821676270387
2451,노원구,7,3,25.27403448022279
2452,노원구,7,4,25.044611069588765
2453,노원구,7,5,24.708205039663127
2454,노원구,7,6,24.70615361123836
2455,노원구,7,7,24.117184477505045
2456,노원구,7,8,25.064361856893008
2457,노원구,7,9,26.561939064903008
2458,노원구,7,10,28.25938391558374
2459,노원구,7,11,30.174064225826047
2460,노원구,7,12,31.588398752400096
2461,노원구,7,13,32.69604036892172
2462,노원구,7,14,33.19484590277124
2463,노원구,7,15,31.828901818904587
2464,노원구,7,16,33.41841827698908
2465,노원구,7,17,34.33223376055669
2466,노원구,7,18,34.440803908842945
2467,노원구,7,19,34.18774164719288
2468,노원구,7,20,32.66913147373635
2469,노원구,7,21,31.207257046809172
2470,노원구,7,22,31.006414240814127
2471,노원구,7,23,29.54976820641406
2472,노원구,8,0,25.873249743945554
2473,노원구,8,1,25.25117619850002
2474,노원구,8,2,24.80087554101827
2475,노원구,8,3,24.532485875706218
2476,노원구,8,4,24.671720015881004
2477,노원구,8,5,24.38318630852083
2478,노원구,8,6,24.834721661092217
2479,노원구,8,7,23.719429747659625
2480,노원구,8,8,24.331725972180923
2481,노원구,8,9,25.61814021872006
2482,노원구,8,10,26.99453530247464
2483,노원구,8,11,28.099497802887633
2484,노원구,8,12,29.627305602888782
2485,노원구,8,13,29.491713564094375
2486,노원구,8,14,30.022506165713388
2487,노원구,8,15,30.172209945124756
2488,노원구,8,16,31.835562257317953
2489,노원구,8,17,31.343165061719926
2490,노원구,8,18,31.441393584279403
2491,노원구,8,19,30.876973056507953
2492,노원구,8,20,29.62932983099399
2493,노원구,8,21,27.83869747794584
2494,노원구,8,22,27.347171900851652
2495,노원구,8,23,26.37250636006211
2496,노원구,9,0,20.819042622928663
2497,노원구,9,1,19.692133477955288
2498,노원구,9,2,19.46078650014868
2499,노원구,9,3,18.674465439407456
2500,노원구,9,4,18.94578112751061
2501,노원구,9,5,18.7194714202687
2502,노원구,9,6,19.55394263779634
2503,노원구,9,7,18.307394304327847
2504,노원구,9,8,18.93756166707215
2505,노원구,9,9,20.393880144612634
2506,노원구,9,10,21.945118154309004
2507,노원구,9,11,21.716457644610028
2508,노원구,9,12,22.413125220421964
2509,노원구,9,13,22.84170677482038
2510,노원구,9,14,23.879053233451202
2511,노원구,9,15,23.939481386742333
2512,노원구,9,16,25.55891767513165
2513,노원구,9,17,25.94974218095315
2514,노원구,9,18,26.934439949962574
2515,노원구,9,19,26.23883951250796
2516,노원구,9,20,24.717003746981025
2517,노원구,9,21,22.85369395374894
2518,노원구,9,22,22.59426567887494
2519,노원구,9,23,21.805629816265334
2520,노원구,10,0,29.2979434368933
2521,노원구,10,1,27.282337326145043
2522,노원구,10,2,27.02084070070206
2523,노원구,10,3,25.548921236572497
2524,노원구,10,4,25.912009052096565
2525,노원구,10,5,24.957639475511453
2526,노원구,10,6,26.212818529530576
2527,노원구,10,7,26.458528192523694
2528,노원구,10,8,27.12075624825593
2529,노원구,10,9,27.88385267669466
2530,노원구,10,10,29.499782111620373
2531,노원구,10,11,29.362074206231206
2532,노원구,10,12,30.578918335838548
2533,노원구,10,13,29.905711352867527
2534,노원구,10,14,30.505560026632537
2535,노원구,10,15,30.63501769733245
2536,노원구,10,16,31.60270832467738
2537,노원구,10,17,32.32037915516734
2538,노원구,10,18,34.420233929747674
2539,노원구,10,19,34.008053981890896
2540,노원구,10,20,34.46682247092312
2541,노원구,10,21,31.171663508843984
2542,노원구,10,22,30.68163444135637
2543,노원구,10,23,29.49970272913671
2544,노원구,11,0,41.695062954757
2545,노원구,11,1,39.62911606796457
2546,노원구,11,2,40.42242408136164
2547,노원구,11,3,38.79742418525936
2548,노원구,11,4,39.38468020702907
2549,노원구,11,5,38.38815950335639
2550,노원구,11,6,39.69344060951895
2551,노원구,11,7,40.325731040810496
2552,노원구,11,8,41.99900901650703
2553,노원구,11,9,40.92133878326456
2554,노원구,11,10,42.70445253631627
2555,노원구,11,11,41.30795551467065
2556,노원구,11,12,42.0062002430196
2557,노원구,11,13,40.80028866361793
2558,노원구,11,14,42.43826486372293
2559,노원구,11,15,42.95351046504052
2560,노원구,11,16,45.15831957193801
2561,노원구,11,17,45.703658985770225
2562,노원구,11,18,47.68162951786649
2563,노원구,11,19,47.35870139765784
2564,노원구,11,20,48.317391842010196
2565,노원구,11,21,46.1471747291518
2566,노원구,11,22,46.09482177839733
2567,노원구,11,23,42.139102573205996
2568,노원구,12,0,39.12171179729562
2569,노원구,12,1,36.12244212481069
2570,노원구,12,2,36.55638220835675
2571,노원구,12,3,35.43249806973773
2572,노원구,12,4,36.941446287914204
2573,노원구,12,5,35.721416674014655
2574,노원구,12,6,37.2964745969273
2575,노원구,12,7,37.552322800334196
2576,노원구,12,8,39.36450854608393
2577,노원구,12,9,37.03137513129292
2578,노원구,12,10,40.5334847684559
2579,노원구,12,11,39.45591478298772
2580,노원구,12,12,40.94769984541222
2581,노원구,12,13,39.344310713334075
2582,노원구,12,14,39.23773423709023
2583,노원구,12,15,40.05406929925056
2584,노원구,12,16,41.01833493535553
2585,노원구,12,17,41.16976446607838
2586,노원구,12,18,42.548465096229705
2587,노원구,12,19,40.67006367834307
2588,노원구,12,20,41.37480250892728
2589,노원구,12,21,40.87881465064264
2590,노원구,12,22,42.18638120119808
2591,노원구,12,23,39.59535699732836
2592,도봉구,1,0,34.02914272095478
2593,도봉구,1,1,33.18305075364772
2594,도봉구,1,2,33.03535437998348
2595,도봉구,1,3,32.25180932887513
2596,도봉구,1,4,32.38843179747237
2597,도봉구,1,5,32.79005273186549
2598,도봉구,1,6,33.18164652883409
2599,도봉구,1,7,34.000784582349574
2600,도봉구,1,8,34.96848966061426
2601,도봉구,1,9,36.66179524104345
2602,도봉구,1,10,35.67767831797503
2603,도봉구,1,11,33.204214566594295
2604,도봉구,1,12,32.60689359043098
2605,도봉구,1,13,32.56705948798038
2606,도봉구,1,14,32.87073018285476
2607,도봉구,1,15,31.720204491818528
2608,도봉구,1,16,32.437500985694335
2609,도봉구,1,17,31.3390308029359
2610,도봉구,1,18,31.62475932541573
2611,도봉구,1,19,31.801910532564275
2612,도봉구,1,20,32.85234939126897
2613,도봉구,1,21,34.52218419343282
2614,도봉구,1,22,34.14670634382358
2615,도봉구,1,23,34.62934984405866
2616,도봉구,2,0,40.39947707558406
2617,도봉구,2,1,40.67648751569017
2618,도봉구,2,2,40.14196302704011
2619,도봉구,2,3,39.68167279975906
2620,도봉구,2,4,39.34196902473933
2621,도봉구,2,5,40.1460400421257
2622,도봉구,2,6,39.75544940557262
2623,도봉구,2,7,40.95722971799499
2624,도봉구,2,8,42.99157890378406
2625,도봉구,2,9,44.170129835291284
2626,도봉구,2,10,43.72002295042166
2627,도봉구,2,11,41.840443586265934
2628,도봉구,2,12,40.07866639076289
2629,도봉구,2,13,40.520439839600634
2630,도봉구,2,14,39.85165837350613
2631,도봉구,2,15,38.55816620512774
2632,도봉구,2,16,39.16939827253014
2633,도봉구,2,17,39.340870931413555
2634,도봉구,2,18,39.90850260743017
2635,도봉구,2,19,40.29091604557375
2636,도봉구,2,20,39.489348787122765
2637,도봉구,2,21,39.39392600548064
2638,도봉구,2,22,39.99944649038551
2639,도봉구,2,23,39.343145138517585
2640,도봉구,3,0,42.83272887331086
2641,도봉구,3,1,43.763972152243575
2642,도봉구,3,2,45.39096786595053
2643,도봉구,3,3,45.7428166477228
2644,도봉구,3,4,45.88518010011949
2645,도봉구,3,5,45.80339760733058
2646,도봉구,3,6,47.01246955014847
2647,도봉구,3,7,49.658127154855734
2648,도봉구,3,8,52.381607775567
2649,도봉구,3,9,54.825291755332174
2650,도봉구,3,10,53.678834366618574
2651,도봉구,3,11,48.83037785080314
2652,도봉구,3,12,46.243231786625316
2653,도봉구,3,13,45.72517720057381
2654,도봉구,3,14,44.63978647040842
2655,도봉구,3,15,44.38914721902412
2656,도봉구,3,16,44.32446232406691
2657,도봉구,3,17,43.82596918591951
2658,도봉구,3,18,44.49967213002179
2659,도봉구,3,19,44.15697293906485
2660,도봉구,3,20,43.50883509271828
2661,도봉구,3,21,44.40579421032502
2662,도봉구,3,22,44.49086512771664
2663,도봉구,3,23,42.9204918633241
2664,도봉구,4,0,32.77184506618653
2665,도봉구,4,1,32.60767066369387
2666,도봉구,4,2,32.103123352358146
2667,도봉구,4,3,31.676171329006465
2668,도봉구,4,4,31.580928974334245
2669,도봉구,4,5,32.028367581574386
2670,도봉구,4,6,33.02621139366272
2671,도봉구,4,7,34.51757558656341
2672,도봉구,4,8,36.65315413564671
2673,도봉구,4,9,36.7877826533869
2674,도봉구,4,10,37.30488417109348
2675,도봉구,4,11,37.3260133065367
2676,도봉구,4,12,37.43140128535316
2677,도봉구,4,13,35.86744303439256
2678,도봉구,4,14,36.01864895581545
2679,도봉구,4,15,36.781995129690486
2680,도봉구,4,16,38.696201109032415
2681,도봉구,4,17,39.31028602468395
2682,도봉구,4,18,36.2304940137907
2683,도봉구,4,19,35.22788640132917
2684,도봉구,4,20,34.831290737630184
2685,도봉구,4,21,34.842280291796506
2686,도봉구,4,22,34.68901486794339
2687,도봉구,4,23,33.132573509729504
2688,도봉구,5,0,36.49659768668926
2689,도봉구,5,1,34.84503035848228
2690,도봉구,5,2,32.818218700146595
2691,도봉구,5,3,32.84471582529809
2692,도봉구,5,4,33.117256939029225
2693,도봉구,5,5,33.34930736630503
2694,도봉구,5,6,32.23651869768375
2695,도봉구,5,7,33.866347860798484
2696,도봉구,5,8,34.28760954112239
2697,도봉구,5,9,34.00338209343305
2698,도봉구,5,10,34.91985109728282
2699,도봉구,5,11,34.73660004114204
2700,도봉구,5,12,37.63156623936016
2701,도봉구,5,13,38.079548048952226
2702,도봉구,5,14,39.38660938012686
2703,도봉구,5,15,40.328852434888546
2704,도봉구,5,16,40.42110444251873
2705,도봉구,5,17,40.06684812391155
2706,도봉구,5,18,39.45607665260131
2707,도봉구,5,19,40.0779819358872
2708,도봉구,5,20,39.9597333754992
2709,도봉구,5,21,39.35228075030806
2710,도봉구,5,22,37.809556874234715
2711,도봉구,5,23,36.26792747813079
2712,도봉구,6,0,31.35738447604503
2713,도봉구,6,1,30.72502528223449
2714,도봉구,6,2,29.252233104743482
2715,도봉구,6,3,28.127942294625772
2716,도봉구,6,4,27.372627804292083
2717,도봉구,6,5,27.039004653456036
2718,도봉구,6,6,26.822158176841498
2719,도봉구,6,7,28.08656552833627
2720,도봉구,6,8,29.34697576187318
2721,도봉구,6,9,29.994761939253465
2722,도봉구,6,10,31.602640074763183
2723,도봉구,6,11,31.624197730089843
2724,도봉구,6,12,33.067313410645255
2725,도봉구,6,13,33.55677874736078
2726,도봉구,6,14,34.52704100175109
2727,도봉구,6,15,34.9071926520633
2728,도봉구,6,16,35.92922057788249
2729,도봉구,6,17,36.0217182592171
2730,도봉구,6,18,34.78633743020451
2731,도봉구,6,19,33.256826896401996
2732,도봉구,6,20,32.887415019150076
2733,도봉구,6,21,32.67138728140066
2734,도봉구,6,22,32.47425949445296
2735,도봉구,6,23,30.96532419161768
2736,도봉구,7,0,25.327898637609152
2737,도봉구,7,1,24.267233716695603
2738,도봉구,7,2,22.74760518482282
2739,도봉구,7,3,22.293061214649086
2740,도봉구,7,4,21.513846124332154
2741,도봉구,7,5,21.068505622540037
2742,도봉구,7,6,21.015887632330326
2743,도봉구,7,7,22.198083828123252
2744,도봉구,7,8,22.760572037894992
2745,도봉구,7,9,23.973452935540358
2746,도봉구,7,10,25.746013924349153
2747,도봉구,7,11,26.067506773981233
2748,도봉구,7,12,27.348139489577246
2749,도봉구,7,13,28.075799956656937
2750,도봉구,7,14,28.48714230236144
2751,도봉구,7,15,28.816272273539692
2752,도봉구,7,16,28.656142404559716
2753,도봉구,7,17,28.622359388538783
2754,도봉구,7,18,28.180380100972314
2755,도봉구,7,19,27.874276506658312
2756,도봉구,7,20,27.118210826866694
2757,도봉구,7,21,26.581148743921037
2758,도봉구,7,22,26.207716726539207
2759,도봉구,7,23,25.22167467602851
2760,도봉구,8,0,23.10445023164801
2761,도봉구,8,1,21.759913383787516
2762,도봉구,8,2,21.586231731141233
2763,도봉구,8,3,21.321620640812895
2764,도봉구,8,4,20.530375624682264
2765,도봉구,8,5,20.50019663702723
2766,도봉구,8,6,20.754340402674263
2767,도봉구,8,7,21.52967220767428
2768,도봉구,8,8,22.490252079076864
2769,도봉구,8,9,23.705718300672405
2770,도봉구,8,10,24.564188720388543
2771,도봉구,8,11,25.787853620023178
2772,도봉구,8,12,26.009753868536134
2773,도봉구,8,13,26.153036884769033
2774,도봉구,8,14,26.343964928353866
2775,도봉구,8,15,26.32776514824514
2776,도봉구,8,16,26.764930825331966
2777,도봉구,8,17,26.81248820977174
2778,도봉구,8,18,26.248848953986936
2779,도봉구,8,19,25.333092732743104
2780,도봉구,8,20,25.223460396023775
2781,도봉구,8,21,24.798770778778547
2782,도봉구,8,22,24.047764412854626
2783,도봉구,8,23,23.053008066914142
2784,도봉구,9,0,18.240654782604313
2785,도봉구,9,1,17.994765233489737
2786,도봉구,9,2,17.45190936260502
2787,도봉구,9,3,16.783026823978457
